,CAND_ID,CAND_NAME,CAND_ICI,PTY_CD,CAND_PTY_AFFILIATION,TTL_RECEIPTS,TRANS_FROM_AUTH,TTL_DISB,TRANS_TO_AUTH,COH_BOP,COH_COP,CAND_CONTRIB,CAND_LOANS,OTHER_LOANS,CAND_LOAN_REPAY,OTHER_LOAN_REPAY,DEBTS_OWED_BY,TTL_INDIV_CONTRIB,CAND_OFFICE_ST,CAND_OFFICE_DISTRICT,SPEC_ELECTION,PRIM_ELECTION,RUN_ELECTION,GEN_ELECTION,GEN_ELECTION_PRECENT,OTHER_POL_CMTE_CONTRIB,POL_PTY_CONTRIB,CVG_END_DT,INDIV_REFUNDS,CMTE_REFUNDS,year,cand_type
3895,S2NH00256,"KAUFFMAN, JEREMY",C,3,LIB,25550.64,0.0,17281.53,0.0,0.0,8269.11,100.0,0.0,0.0,0.0,0.0,0.0,24450.64,NH,0.0,,,,,,0.0,0.0,12/31/2022,0.0,0.0,2022,S
3896,S2NH00306,"KAHN, KEVIN",C,3,LIB,1875.0,0.0,3976.6,1800.0,3687.39,1585.79,100.0,0.0,0.0,0.0,0.0,0.0,1775.0,NH,0.0,,,,,,0.0,0.0,12/31/2022,1775.0,0.0,2022,S
3897,S0NJ00068,"BYRNE, BRENDAN THOMAS JR",C,1,DEM,99062.76,0.0,265088.43,0.0,1200423.45,1034397.78,0.0,0.0,0.0,200000.0,0.0,300000.0,0.0,NJ,0.0,,,,,,0.0,0.0,12/31/2022,0.0,500.0,2022,S
3898,S0NJ00233,"HAMM, LAWRENCE MR.",C,1,DEM,0.0,0.0,103.0,0.0,683.16,580.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NJ,0.0,,,,,,0.0,0.0,03/31/2022,0.0,0.0,2022,S
3899,S2NJ00080,"LAUTENBERG, FRANK R",C,1,DEM,0.0,0.0,0.0,0.0,89803.9,89803.9,0.0,0.0,0.0,0.0,0.0,1090000.0,0.0,NJ,0.0,,,,,,0.0,0.0,12/31/2022,0.0,0.0,2022,S
3900,S4NJ00185,"BOOKER, CORY A.",I,1,DEM,6715393.45,2182500.0,4691894.15,695000.0,5887106.29,7910605.59,0.0,0.0,0.0,0.0,0.0,0.0,4343200.79,NJ,0.0,,,,,,40250.0,0.0,12/31/2022,85647.06,0.0,2022,S
3901,S6NJ00289,"MENENDEZ, ROBERT",I,1,DEM,5459735.54,318391.69,893124.46,0.0,1302035.96,5867647.04,0.0,0.0,0.0,0.0,0.0,0.0,4422321.24,NJ,0.0,,,,,,717878.31,0.0,12/31/2022,46019.0,1500.0,2022,S
3902,S8NJ00392,"ANDREWS, ROBERT E",C,1,DEM,94.68,0.0,240.0,0.0,1589.77,1444.45,0.0,0.0,0.0,0.0,0.0,114656.39,0.0,NJ,0.0,,,,,,0.0,0.0,12/31/2022,0.0,0.0,2022,S
3903,S0NJ00191,"SINGH, HIRSH V",C,2,REP,733.57,0.0,2504.79,0.0,2551.36,780.14,0.0,0.0,0.0,0.0,0.0,26800.0,0.0,NJ,0.0,,,,,,0.0,0.0,12/31/2022,0.0,0.0,2022,S
3904,S0NJ00217,"MEHTA, RIKIN",C,2,REP,182777.78,0.0,182733.76,0.0,553.01,597.03,0.0,92900.0,0.0,22900.0,0.0,320000.0,89577.78,NJ,0.0,,,,,,0.0,0.0,12/31/2022,2150.0,0.0,2022,S
3905,S4NJ00250,"MEISSNER, STUART",C,2,REP,0.0,0.0,15.83,0.0,75.0,59.17,0.0,0.0,0.0,0.0,0.0,182291.53,0.0,NJ,0.0,,,,,,0.0,0.0,12/31/2022,0.0,0.0,2022,S
3906,S4NJ00292,"GOLDBERG, BRIAN DAVID MR",C,2,REP,0.0,0.0,102.0,0.0,591.51,489.51,0.0,0.0,0.0,0.0,0.0,9533.65,0.0,NJ,0.0,,,,,,0.0,0.0,06/30/2021,0.0,0.0,2021,S
3907,S4NJ00391,"MAIA-CUSICK, SHIRLEY",,2,REP,8509.41,0.0,7059.4,0.0,0.0,1450.01,0.0,8509.41,0.0,0.0,0.0,8509.41,0.0,NJ,0.0,,,,,,0.0,0.0,12/31/2022,0.0,0.0,2022,S
3908,S6NJ00131,"ZIMMER, DICK",C,2,REP,0.0,0.0,337.72,0.0,9050.62,8712.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NJ,0.0,,,,,,0.0,0.0,12/31/2022,0.0,0.0,2022,S
3909,S6NJ00271,"KEAN, THOMAS H JR",C,2,REP,7500.0,0.0,166.0,0.0,2049.51,9383.51,0.0,0.0,0.0,0.0,0.0,112000.0,0.0,NJ,0.0,,,,,,7500.0,0.0,12/31/2022,0.0,0.0,2022,S
3910,S8NJ00483,"SINGH, HIRSH",C,2,REP,733.57,0.0,2504.79,0.0,2551.36,780.14,0.0,0.0,0.0,0.0,0.0,26800.0,0.0,NJ,0.0,,,,,,0.0,0.0,12/31/2022,0.0,0.0,2022,S
3911,S0NJ00266,"BURKE, DANIEL C. MR.",C,3,IND,0.0,0.0,120.06,92.06,120.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NJ,0.0,,,,,,0.0,0.0,01/19/2021,0.0,0.0,2021,S
3912,S0NM00058,"LUJAN, BEN RAY",I,1,DEM,1286092.74,8000.0,781318.06,0.0,79323.45,584098.13,0.0,0.0,0.0,0.0,0.0,0.0,1065302.92,NM,0.0,,,,,,152794.1,0.0,12/31/2022,12057.6,0.0,2022,S
3913,S0NM00074,"TOULOUSE OLIVER, MAGGIE",O,1,DEM,100.0,0.0,1180.8,0.0,3889.73,2808.93,0.0,0.0,0.0,0.0,0.0,15312.17,100.0,NM,0.0,,,,,,0.0,0.0,12/31/2022,0.0,0.0,2022,S
3914,S2NM00088,"HEINRICH, MARTIN",I,1,DEM,1818160.68,100.0,1151959.55,0.0,471934.82,1138135.95,0.0,0.0,0.0,0.0,0.0,0.0,1240039.95,NM,0.0,,,,,,576200.0,0.0,12/31/2022,8350.83,1000.0,2022,S
3915,S8NM00184,"UDALL, TOM",I,1,DEM,658.08,0.0,135217.66,0.0,134559.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NM,0.0,,,,,,0.0,0.0,06/22/2021,-26179.18,-4000.0,2021,S
3916,S0NM00066,"CLARKSON, GAVIN",O,2,REP,0.0,0.0,7437.29,0.0,7437.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NM,0.0,,,,,,0.0,0.0,01/28/2021,0.0,0.0,2021,S
3917,S0NM00090,"MARTINEZ, ELISA",O,2,REP,742.0,0.0,3350.85,0.0,2608.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,742.0,NM,0.0,,,,,,0.0,0.0,05/23/2021,0.0,0.0,2021,S
3918,S0NM00116,"SANCHEZ, LOUIE J",O,2,REP,0.0,0.0,745.61,0.0,3785.94,3040.33,0.0,0.0,0.0,0.0,0.0,100000.0,0.0,NM,0.0,,,,,,0.0,0.0,12/31/2022,0.0,0.0,2022,S
3919,S0NM00124,"RONCHETTI, MARK V.",O,2,REP,6923.77,0.0,17735.7,0.0,10811.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NM,0.0,,,,,,0.0,0.0,09/30/2021,416.0,0.0,2021,S
3920,S2NM00070,"SOWARDS, GREG",O,2,REP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38174.09,0.0,NM,0.0,,,,,,0.0,0.0,06/30/2022,0.0,0.0,2022,S
3921,S0NM00132,"WALSH, BOB",O,3,LIB,1387.05,0.0,2817.97,0.0,1430.92,0.0,2325.05,-1000.0,0.0,0.0,0.0,0.0,62.0,NM,0.0,,,,,,0.0,0.0,06/30/2021,0.0,0.0,2021,S
3922,S4NM00118,"ROSE, JERRY",,3,UN,2720.11,0.0,2523.69,0.0,530.26,758.06,864.1,0.0,0.0,0.0,0.0,0.0,1856.01,NM,0.0,,,,,,0.0,0.0,06/30/2021,0.0,0.0,2021,S
3923,S6NV00028,"REID, HARRY",I,1,DEM,0.0,0.0,105746.37,0.0,105746.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NV,0.0,,,,,,0.0,0.0,02/14/2022,-12100.0,0.0,2022,S
3924,S6NV00200,"CORTEZ MASTO, CATHERINE",I,1,DEM,60619575.43,1973157.2,60637548.91,0.0,3024869.95,3006896.47,0.0,0.0,0.0,0.0,0.0,0.0,55543614.55,NV,0.0,,,,,,3053934.49,56200.0,12/31/2022,1479509.73,20344.33,2022,S
3925,S6NV00234,"MAHENDRA, SUJEET BOBBY NARENDRA",C,1,DEM,0.0,0.0,27.39,0.0,3003.86,2976.47,0.0,0.0,0.0,0.0,0.0,32000.0,0.0,NV,0.0,,,,,,0.0,0.0,12/31/2022,0.0,0.0,2022,S
3926,S8NV00156,"ROSEN, JACKY",I,1,DEM,5734323.98,556309.56,2975654.3,1606.5,1661695.75,4420365.43,0.0,0.0,0.0,0.0,0.0,15000.0,4660326.57,NV,0.0,,,,,,507650.0,0.0,12/31/2022,57281.56,1000.0,2022,S
3927,S0NV00203,"TARKANIAN, DANNY",C,2,REP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NV,0.0,,,,,,0.0,0.0,12/31/2022,0.0,0.0,2022,S
3928,S2NV00183,"HELLER, DEAN",I,2,REP,65.01,0.0,222033.91,0.0,221968.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NV,0.0,,,,,,0.0,0.0,09/30/2022,0.0,0.0,2022,S
3929,S2NV00290,"MENDENHALL, SHARELLE",C,2,REP,90076.92,0.0,90076.92,0.0,0.0,0.0,41789.11,0.0,0.0,0.0,0.0,43371.89,48287.81,NV,0.0,,,,,,0.0,0.0,06/30/2022,65.0,0.0,2022,S
3930,S2NV00324,"LAXALT, ADAM",C,2,REP,19108559.93,1451024.96,18604090.64,100589.43,0.0,504469.29,0.0,0.0,0.0,0.0,0.0,0.0,16582861.38,NV,0.0,,,,,,690557.17,61700.0,12/31/2022,648789.43,900.0,2022,S
3931,S2NV00332,"HOCKSTEDLER, WILLIAM ERIC",C,2,REP,135049.69,0.0,123972.14,0.0,0.0,11077.55,9300.0,119800.0,0.0,105542.38,0.0,14157.62,5949.69,NV,0.0,,,,,,0.0,0.0,12/31/2022,0.0,0.0,2022,S
3932,S4NV00247,"KENNEDY, RONDA",,2,REP,100.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,NV,0.0,,,,,,0.0,0.0,12/31/2022,0.0,0.0,2022,S
3933,S6NV00275,"HECK, THOMAS",C,2,REP,23.1,0.0,22.55,0.0,0.0,0.0,0.0,23.1,0.0,0.0,0.0,9756.03,0.0,NV,0.0,,,,,,0.0,0.0,06/30/2021,0.0,0.0,2021,S
3934,S2NV00415,"LINDEMANN, BARRY",C,3,UN,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NV,0.0,,,,,,0.0,0.0,11/30/2022,0.0,0.0,2022,S
3935,S0NY00188,"CLINTON, HILLARY RODHAM",C,1,DEM,0.0,0.0,0.0,0.0,22343.44,22343.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NY,0.0,,,,,,0.0,0.0,12/31/2022,0.0,0.0,2022,S
3936,S0NY00410,"GILLIBRAND, KIRSTEN",I,1,DEM,4156067.42,1138649.61,846374.27,0.0,1742426.04,5052119.19,0.0,0.0,0.0,0.0,0.0,0.0,2850981.28,NY,0.0,,,,,,144250.0,0.0,12/31/2022,41957.14,0.0,2022,S
3937,S0NY00667,"SALEM, KHALED MR",C,1,DEM,0.0,0.0,38500.0,0.0,-4200.0,-42700.0,0.0,0.0,0.0,0.0,0.0,7100.0,0.0,NY,0.0,,,,,,0.0,0.0,10/19/2022,0.0,0.0,2022,S
3938,S2NY00366,"MUGULUSI, MOSES R",C,1,DEM,5564.66,0.0,12316.3,0.0,0.0,-6751.64,200.0,590.0,0.0,0.0,0.0,6757.43,4019.66,NY,0.0,,,,,,0.0,25.0,12/31/2022,0.0,0.0,2022,S
3939,S4NY00271,"SALEM, KHALED",,1,DEM,0.0,0.0,38500.0,0.0,-4200.0,-42700.0,0.0,0.0,0.0,0.0,0.0,7100.0,0.0,NY,0.0,,,,,,0.0,0.0,10/19/2022,0.0,0.0,2022,S
3940,S8NY00082,"SCHUMER, CHARLES E.",I,1,DEM,37885457.97,47400.82,38279011.8,0.0,10275597.49,9882043.66,0.0,0.0,0.0,0.0,0.0,0.0,34530355.91,NY,0.0,,,,,,2961915.35,0.0,12/31/2022,621859.26,6700.0,2022,S
3941,S0NY00550,"TOWNSEND, JAY",C,2,REP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108845.1,0.0,NY,0.0,,,,,,0.0,0.0,12/31/2022,0.0,0.0,2022,S
3942,S2NY00259,"LONG, WENDY",C,2,REP,0.0,0.0,871.61,0.0,4835.01,3963.4,0.0,0.0,0.0,0.0,0.0,242902.84,0.0,NY,0.0,,,,,,0.0,0.0,12/31/2022,0.0,0.0,2022,S
3943,S2NY00374,"BEN-AVI, TYRRELL",C,2,REP,10812.0,0.0,5781.5,0.0,0.0,0.0,10812.0,0.0,0.0,0.0,0.0,0.0,0.0,NY,0.0,,,,,,0.0,0.0,03/31/2022,0.0,0.0,2022,S
3944,S2NY00382,"DRIGGERS, CALVIN JOB",C,2,REP,6002.0,0.0,372.35,0.0,0.0,0.0,1002.0,0.0,0.0,0.0,0.0,0.0,5000.0,NY,0.0,,,,,,0.0,0.0,12/05/2022,0.0,0.0,2022,S
3945,S2NY00416,"EISEN, JOSHUA DR",C,2,REP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NY,0.0,,,,,,0.0,0.0,09/30/2021,0.0,0.0,2021,S
3946,S2NY00440,"MICI, ALEKSANDER",C,2,REP,59910.48,0.0,59910.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59910.48,NY,0.0,,,,,,0.0,0.0,06/30/2022,3000.0,0.0,2022,S
3947,S2NY00499,"PINION, JOSEPH III",C,2,REP,592671.29,0.0,561064.96,0.0,0.0,31606.33,0.0,0.0,0.0,0.0,0.0,74576.15,567659.09,NY,0.0,,,,,,13900.0,10500.0,12/31/2022,0.0,0.0,2022,S
3948,S2NY00531,"HILL, BRYAN",C,2,REP,3172.0,0.0,1415.77,0.0,0.0,1756.23,0.0,0.0,0.0,0.0,0.0,0.0,3172.0,NY,0.0,,,,,,0.0,0.0,12/31/2022,0.0,0.0,2022,S
3949,S6NY00243,"SPENCER, JOHN D",C,2,REP,0.0,0.0,0.0,0.0,679.14,679.14,0.0,0.0,0.0,0.0,0.0,239112.0,0.0,NY,0.0,,,,,,0.0,0.0,06/30/2022,0.0,0.0,2022,S
3950,S6NY00250,"PIRRO, JEANINE F",C,2,REP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NY,0.0,,,,,,0.0,0.0,12/31/2022,0.0,0.0,2022,S
3951,S6NY00383,"SPOTORNO, FRANK",C,2,REP,0.0,0.0,0.0,0.0,-4244.61,-4244.61,0.0,0.0,0.0,0.0,0.0,155560.0,0.0,NY,0.0,,,,,,0.0,0.0,03/07/2022,0.0,0.0,2022,S
3952,S2NY00325,"SARE, DIANE",C,3,IND,357976.66,0.0,354875.98,0.0,4244.82,7115.1,0.0,0.0,0.0,0.0,0.0,0.0,356884.6,NY,0.0,,,,,,92.06,0.0,12/31/2022,0.0,0.0,2022,S
3953,S2OH00378,"TAYLOR, RICHARD T",O,1,DEM,970.65,0.0,932.71,0.0,0.0,37.94,120.7,0.0,0.0,0.0,0.0,16086.17,834.95,OH,0.0,,,,,,0.0,0.0,06/30/2022,0.0,0.0,2022,S
3954,S2OH00402,"RYAN, TIMOTHY",O,1,DEM,57770819.94,4265988.03,57714280.21,0.0,0.0,56539.73,0.0,0.0,0.0,0.0,0.0,65628.81,52143311.69,OH,0.0,,,,,,1292895.26,13950.0,12/31/2022,1299470.54,12111.0,2022,S
3955,S2OH00469,"HARPER, MORGAN",O,1,DEM,1318601.26,0.0,1312713.5,0.0,0.0,5887.76,7634.77,0.0,0.0,0.0,0.0,0.0,1302887.22,OH,0.0,,,,,,7674.02,0.0,12/31/2022,153962.01,0.0,2022,S
3956,S2OH00543,"JOHNSON, TRACI TJ",O,1,DEM,3909.44,0.0,8933.77,0.0,0.0,-5024.33,0.0,0.0,0.0,0.0,0.0,0.0,3909.44,OH,0.0,,,,,,0.0,0.0,11/08/2022,0.0,0.0,2022,S
3957,S6OH00155,"HACKETT, PAUL III",C,1,DEM,5114.96,0.0,1756.83,0.0,10540.09,0.0,0.0,0.0,0.0,0.0,1701.83,72996.0,25.0,OH,0.0,,,,,,5000.0,0.0,09/30/2022,0.0,0.0,2022,S
3958,S6OH00163,"BROWN, SHERROD",I,1,DEM,4326120.25,112250.0,3061132.16,0.0,2163643.97,3428632.06,0.0,0.0,0.0,0.0,0.0,0.0,3664423.07,OH,0.0,,,,,,541690.0,0.0,12/31/2022,40812.0,0.0,2022,S
3959,S0OH00133,"PORTMAN, ROB THE HONORA",I,2,REP,132940.52,1785.49,2022022.21,0.0,5009626.32,3120544.63,0.0,0.0,0.0,0.0,0.0,0.0,23972.8,OH,0.0,,,,,,4500.0,0.0,12/31/2022,1003760.0,432750.0,2022,S
3960,S2OH00170,"MANDEL, JOSHUA A.",O,2,REP,3268033.84,2605489.4,7631028.46,0.0,4361476.9,-1517.72,0.0,0.0,0.0,0.0,0.0,0.0,678806.84,OH,0.0,,,,,,79448.62,0.0,12/31/2022,203966.52,11534.95,2022,S
3961,S2OH00287,"PUKITA, MARK MR.",O,2,REP,504102.52,0.0,923313.12,0.0,988.29,-418222.31,16384.38,460593.11,0.0,0.0,0.0,461143.11,26813.03,OH,0.0,,,,,,312.0,0.0,12/31/2022,0.0,0.0,2022,S
3962,S2OH00345,"PATEL, NIRANJAN NEIL",O,2,REP,85948.58,0.0,85730.65,0.0,0.0,172.83,0.0,28645.0,0.0,0.0,0.0,28645.0,56138.0,OH,0.0,,,,,,0.0,0.0,12/31/2022,0.0,0.0,2022,S
3963,S2OH00352,"THOMPSON, MACKENZIE",O,2,REP,13225.43,0.0,13181.92,0.0,0.0,43.51,10975.43,0.0,0.0,0.0,0.0,0.0,2250.0,OH,0.0,,,,,,0.0,0.0,11/30/2021,0.0,0.0,2021,S
3964,S2OH00360,"TIMKEN, JANE",O,2,REP,8707815.54,192590.2,8699477.72,0.0,0.0,8246.82,0.0,4060000.0,0.0,0.0,0.0,4060000.0,4207071.85,OH,0.0,,,,,,94712.46,0.0,12/31/2022,780742.0,21100.0,2022,S
3965,S2OH00386,"MORENO, BERNIE",O,2,REP,6864602.51,0.0,6864542.51,0.0,0.0,60.0,0.0,3809857.68,0.0,14040.4,0.0,3795817.28,2848135.17,OH,0.0,,,,,,7500.0,0.0,12/31/2022,830924.0,0.0,2022,S
3966,S2OH00436,"VANCE, J D",O,2,REP,15994977.29,4794358.4,15553668.44,90769.41,0.0,441308.85,0.0,1400000.0,0.0,700000.0,0.0,1004488.38,8953629.17,OH,0.0,,,,,,793472.63,51700.0,12/31/2022,54129.38,5900.0,2022,S
3967,S2OH00451,"HOLT, MIKE",O,2,REP,18639.72,0.0,18639.72,0.0,0.0,0.0,1539.72,0.0,0.0,0.0,0.0,0.0,17100.0,OH,0.0,,,,,,0.0,0.0,10/15/2022,0.0,0.0,2022,S
3968,S2OH00477,"DOLAN, MATT",O,2,REP,11296099.15,0.0,11249508.93,0.0,0.0,46590.22,7990000.0,2607000.0,0.0,0.0,0.0,2607000.0,663775.27,OH,0.0,,,,,,24700.0,0.0,12/31/2022,116516.22,0.0,2022,S
3969,S8OH00086,"GIBBONS, MICHAEL",O,2,REP,19308077.25,0.0,19283692.04,0.0,122.15,24507.36,150000.0,18170000.0,0.0,0.0,0.0,18420000.0,949614.92,OH,0.0,,,,,,5200.0,0.0,12/31/2022,248405.0,200.0,2022,S
3970,S8OH00102,"RENACCI, JAMES B.",C,2,REP,18429.53,0.0,36260.0,0.0,21185.85,3355.38,0.0,0.0,0.0,0.0,0.0,250000.0,15037.5,OH,0.0,,,,,,0.0,0.0,12/31/2022,0.0,0.0,2022,S
3971,S2OH00410,"RONAN, SAMUEL",O,3,IND,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OH,0.0,,,,,,0.0,0.0,06/30/2021,0.0,0.0,2021,S
3972,S8OH00144,"FARIS, STEPHEN I MR",O,3,W,6670.66,0.0,6548.39,0.0,0.0,122.27,2670.66,0.0,0.0,0.0,0.0,0.0,4000.0,OH,0.0,,,,,,0.0,0.0,12/31/2022,0.0,0.0,2022,S
3973,S0OK00339,"BILLINGS, DYLAN DR.",C,1,DEM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OK,0.0,,,,,,0.0,0.0,09/30/2021,0.0,0.0,2021,S
3974,S0OK00370,"BROYLES, ABBY",C,1,DEM,0.0,0.0,4503.07,0.0,39996.45,35493.38,0.0,0.0,0.0,0.0,0.0,19114.48,0.0,OK,0.0,,,,,,0.0,0.0,03/31/2021,0.0,0.0,2021,S
3975,S2OK00137,"BOLLINGER, JASON",C,1,DEM,175320.29,0.0,175320.29,0.0,0.0,0.0,15089.32,15044.34,0.0,0.0,0.0,0.0,143736.63,OK,0.0,,,,,,0.0,1450.0,12/31/2022,25.0,0.0,2022,S
3976,S2OK00152,"HORN, MADISON",C,1,DEM,372106.81,0.0,371942.14,0.0,0.0,164.67,4675.0,19629.87,0.0,0.0,0.0,19629.87,346551.94,OK,0.0,,,,,,400.0,600.0,12/31/2022,2803.7,0.0,2022,S
3977,S2OK00178,"GLENN, JO STANLEY MS",C,1,DEM,22372.0,0.0,22372.0,0.0,0.0,0.0,0.0,2010.0,0.0,2010.0,0.0,0.0,20362.0,OK,0.0,,,,,,0.0,0.0,10/24/2022,0.0,0.0,2022,S
3978,S2OK00228,"HORN, KENDRA",O,1,DEM,1903985.66,5210.67,1982503.78,0.0,103097.11,24578.99,0.0,0.0,0.0,0.0,0.0,19565.0,1813195.55,OK,0.0,,,,,,49900.0,1049.99,12/31/2022,-2482.4,0.0,2022,S
3979,S2OK00269,"BAKER, DENNIS",C,1,DEM,14405.82,0.0,12664.83,285.48,0.0,2409.8,8719.82,0.0,0.0,0.0,0.0,0.0,5686.0,OK,0.0,,,,,,0.0,0.0,12/31/2022,0.0,0.0,2022,S
3980,S2OK00285,"WADE, BRANDON",C,1,DEM,2265.0,0.0,3110.55,0.0,90.82,-754.73,0.0,2125.0,0.0,0.0,0.0,2125.0,140.0,OK,0.0,,,,,,0.0,0.0,06/30/2022,0.0,0.0,2022,S
3981,S0OK00347,"STITT, JJ MR.",C,2,REP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OK,0.0,,,,,,0.0,0.0,09/30/2021,0.0,0.0,2021,S
3982,S2OK00111,"LAHMEYER, JACKSON RHODES",C,2,REP,986241.7,0.0,986241.7,0.0,0.0,0.0,53540.89,31341.33,0.0,31341.33,0.0,0.0,897550.1,OK,0.0,,,,,,2000.0,0.0,12/31/2022,13486.0,0.0,2022,S
3983,S2OK00145,"DAHM, NATHAN",C,2,REP,404323.69,0.0,404323.69,0.0,0.0,0.0,1840.8,7500.0,0.0,2000.0,0.0,0.0,366243.83,OK,0.0,,,,,,18737.5,0.0,12/31/2022,21464.43,2100.0,2022,S
3984,S2OK00186,"MULLIN, MARKWAYNE",O,2,REP,5569955.21,359637.76,6125259.47,0.0,610309.95,55005.69,0.0,1000000.0,0.0,0.0,0.0,1230775.86,2825621.32,OK,0.0,,,,,,1334696.13,50000.0,12/31/2022,115712.0,26600.0,2022,S
3985,S2OK00194,"HOLLAND, LUCAS",O,2,REP,1293722.07,0.0,1292781.97,0.0,0.0,940.1,0.0,200000.0,0.0,23859.84,0.0,176140.16,968058.78,OK,0.0,,,,,,125663.29,0.0,12/31/2022,125423.0,0.0,2022,S
3986,S2OK00202,"GRAY, ALEX",O,2,REP,461229.1,0.0,461229.1,0.0,0.0,0.0,28973.11,200000.0,0.0,0.0,0.0,200000.0,203879.98,OK,0.0,,,,,,1000.0,0.0,10/09/2022,61000.0,0.0,2022,S
3987,S2OK00210,"SHANNON, T.W.",O,2,REP,1381684.76,0.0,1379687.76,0.0,0.0,1997.0,2497.72,150000.0,0.0,104697.39,0.0,45302.61,1220567.84,OK,0.0,,,,,,8400.0,0.0,12/31/2022,26270.0,0.0,2022,S
3988,S2OK00251,"GRELLNER, RANDY",O,2,REP,1277961.73,0.0,1277961.73,0.0,0.0,0.0,0.0,1060000.0,0.0,4541.31,0.0,1055458.69,217425.0,OK,0.0,,,,,,0.0,0.0,08/01/2022,24201.0,0.0,2022,S
3989,S2OK00277,"PRUITT, SCOTT",O,2,REP,166274.26,0.0,166274.26,0.0,0.0,0.0,37485.78,0.0,0.0,0.0,0.0,0.0,128773.08,OK,0.0,,,,,,0.0,0.0,07/23/2022,75.5,0.0,2022,S
3990,S4OK00083,"INHOFE, JAMES M. SEN.",I,2,REP,154687.18,0.0,414163.35,0.0,323564.54,64088.37,0.0,0.0,0.0,0.0,0.0,0.0,122648.95,OK,0.0,,,,,,21500.0,0.0,12/31/2022,-300.0,0.0,2022,S
3991,S4OK00232,"LANKFORD, JAMES PAUL",I,2,REP,5868351.84,744511.96,4707427.93,0.0,913175.19,2074099.1,0.0,0.0,0.0,0.0,0.0,0.0,3279385.05,OK,0.0,,,,,,1759652.02,53700.0,12/31/2022,30935.29,3500.0,2022,S
3992,S6OK04148,"SWEARENGIN, TAMMY",,2,REP,30000.0,0.0,63565.84,0.0,33675.16,109.32,0.0,30000.0,0.0,0.0,0.0,131576.55,0.0,OK,0.0,,,,,,0.0,0.0,12/31/2022,0.0,0.0,2022,S
3993,S0OK00404,"NESBIT, APRIL",C,3,IND,500.0,0.0,520.4,0.0,36.46,16.06,500.0,0.0,0.0,0.0,0.0,0.0,0.0,OK,0.0,,,,,,0.0,0.0,09/30/2022,0.0,0.0,2022,S
3994,S2OK00236,"BLEVINS, KENNETH",C,3,LIB,1825.0,0.0,1787.69,0.0,1542.33,1579.64,0.0,0.0,0.0,0.0,0.0,0.0,1825.0,OK,0.0,,,,,,0.0,0.0,12/31/2022,0.0,0.0,2022,S
3995,S6OR00110,"WYDEN, RONALD LEE",I,1,DEM,10512321.06,730954.48,9392743.56,0.0,2226347.49,3345924.99,0.0,0.0,0.0,0.0,0.0,0.0,7051802.01,OR,0.0,,,,,,2682168.04,0.0,12/31/2022,82405.67,4600.0,2022,S
3996,S8OR00207,"MERKLEY, JEFFREY ALAN",I,1,DEM,1844039.33,132000.0,1411098.29,0.0,3805561.17,4238502.21,0.0,0.0,0.0,0.0,0.0,0.0,1793982.14,OR,0.0,,,,,,13500.0,0.0,12/31/2022,4986.6,0.0,2022,S
3997,S0OR00329,"TAHER, IBRAHIM",C,2,REP,8153.12,0.0,8153.12,0.0,0.0,0.0,1415.0,0.0,0.0,0.0,0.0,0.0,6738.12,OR,0.0,,,,,,0.0,0.0,12/31/2022,0.0,0.0,2022,S
3998,S2OR00135,"BEEBE, RODNEY JASON",C,2,REP,14359.66,0.0,14359.66,0.0,0.0,0.0,0.0,2000.0,0.0,583.82,0.0,0.0,12359.66,OR,0.0,,,,,,0.0,0.0,08/17/2022,25.0,0.0,2022,S
